Região,Município,UF,Lat,Long
Matas de Minas (Indicação de Procedência),Caratinga,MG,-19.7900887,-42.140533
Matas de Minas (Indicação de Procedência),Imbé de Minas,MG,-19.5989453,-41.9694294
Matas de Minas (Indicação de Procedência),Miraí,MG,-21.1957417,-42.6125153
Matas de Minas (Indicação de Procedência),Porto Firme,MG,-20.672778,-43.084444
Matas de Minas (Indicação de Procedência),São Domingos das Dores,MG,-19.5281943,-42.0132239
Matas de Minas (Indicação de Procedência),Vargem Alegre,MG,-19.6070413,-42.2997922
Matas de Minas (Indicação de Procedência),Ubaporanga,MG,-19.6344637,-42.1073048
Matas de Minas (Indicação de Procedência),Santa Margarida,MG,-20.3817696,-42.2522123
Matas de Minas (Indicação de Procedência),Araponga,MG,-20.666667,-42.520556
Matas de Minas (Indicação de Procedência),Fervedouro,MG,-20.7292242,-42.2785942
Matas de Minas (Indicação de Procedência),Teixeiras,MG,-20.6517875,-42.8563275
Matas de Minas (Indicação de Procedência),Cajuri,MG,-20.7901414,-42.7954489
Matas de Minas (Indicação de Procedência),Ervália,MG,-20.8400156,-42.653352
Matas de Minas (Indicação de Procedência),Inhapim,MG,-19.5501834,-42.1209879
Matas de Minas (Indicação de Procedência),Muriaé,MG,-21.130556,-42.366389
Matas de Minas (Indicação de Procedência),Raul Soares,MG,-20.102222,-42.451944
Matas de Minas (Indicação de Procedência),São Francisco do Glória,MG,-20.790069,-42.2679636
Matas de Minas (Indicação de Procedência),Vermelho Novo,MG,-20.0356065,-42.2671476
Matas de Minas (Indicação de Procedência),Paula Cândido,MG,-20.8737735,-42.9862733
Matas de Minas (Indicação de Procedência),Santa Rita de Minas,MG,-19.8745404,-42.1325122
Matas de Minas (Indicação de Procedência),Chalé,MG,-20.0419748,-41.6914563
Matas de Minas (Indicação de Procedência),Jequeri,MG,-20.453056,-42.666111
Matas de Minas (Indicação de Procedência),Tombos,MG,-20.910556,-42.026389
Matas de Minas (Indicação de Procedência),Canaã,MG,-20.685555,-42.62
Matas de Minas (Indicação de Procedência),Divino,MG,-20.6151497,-42.1474733
Matas de Minas (Indicação de Procedência),Manhuaçu,MG,-20.2574434,-42.0340769
Matas de Minas (Indicação de Procedência),Mutum,MG,-19.817223,-41.438333
Matas de Minas (Indicação de Procedência),Reduto,MG,-20.2442531,-41.9839974
Matas de Minas (Indicação de Procedência),São João do Manhuaçu,MG,-20.3938555,-42.1499705
Matas de Minas (Indicação de Procedência),Viçosa,MG,-20.7538586,-42.8815888
Matas de Minas (Indicação de Procedência),Pedra Bonita,MG,-21.5918004,-42.3531403
Matas de Minas (Indicação de Procedência),Santana do Manhuaçu,MG,-20.1075,-41.925556
Matas de Minas (Indicação de Procedência),Coimbra,MG,-20.8563255,-42.8026943
Matas de Minas (Indicação de Procedência),Lajinha,MG,-20.1520595,-41.6240623
Matas de Minas (Indicação de Procedência),Caputira,MG,-20.171945,-42.270278
Matas de Minas (Indicação de Procedência),Durandé,MG,-20.15181805,-41.80076963571429
Matas de Minas (Indicação de Procedência),Matipó,MG,-20.2896695,-42.3426599
Matas de Minas (Indicação de Procedência),Orizânia,MG,-20.5057698,-42.2087072
Matas de Minas (Indicação de Procedência),São Miguel do Anta,MG,-20.7065375,-42.7195395
Matas de Minas (Indicação de Procedência),São Sebastião da Vargem Alegre,MG,-21.0716128,-42.6371378
Matas de Minas (Indicação de Procedência),Vieiras,MG,-20.8651165,-42.2448518
Matas de Minas (Indicação de Procedência),Pedra Dourada,MG,-20.8317801,-42.1554636
Matas de Minas (Indicação de Procedência),Sericita,MG,-20.4738307,-42.4821683
Matas de Minas (Indicação de Procedência),Eugenópolis,MG,-21.0968165,-42.1850985
Matas de Minas (Indicação de Procedência),Luisburgo,MG,-20.4394,-42.1025
Montanhas de Minas,Acaiaca,MG,-20.3621646,-43.1444162
Montanhas de Minas,Casa Grande,MG,-20.7937571,-43.928693
Montanhas de Minas,Dores de Campos,MG,-21.107222,-44.0225
Montanhas de Minas,Itaverava,MG,-20.6763122,-43.6098991
Montanhas de Minas,Oratórios,MG,-20.4303,-42.8056
Montanhas de Minas,Rio Casca,MG,-20.2049635,-42.6556993
Montanhas de Minas,Amparo do Serra,MG,-20.5070255,-42.8028462
Montanhas de Minas,Chiador,MG,-22.002778,-43.057222
Montanhas de Minas,Passabém,MG,-19.3521707,-43.1374619
Montanhas de Minas,Santa Maria de Itabira,MG,-19.4483453,-43.1167817
Montanhas de Minas,Tarumirim,MG,-19.2818607,-42.0070412
Montanhas de Minas,Açucena,MG,-19.073056,-42.546666
Montanhas de Minas,Cataguases,MG,-21.387426,-42.6957219
Montanhas de Minas,Dores de Guanhães,MG,-19.0578968,-42.9292569
Montanhas de Minas,Itueta,MG,-19.3962456,-41.2263075
Montanhas de Minas,Ouro Branco,MG,-20.5230256,-43.6917329
Montanhas de Minas,São Brás do Suaçuí,MG,-20.625,-43.948889
Montanhas de Minas,Antônio Carlos,MG,-21.318334,-43.746666
Montanhas de Minas,Cipotânea,MG,-20.905278,-43.365556
Montanhas de Minas,Patrocínio do Muriaé,MG,-21.153333,-42.214444
Montanhas de Minas,Santa Rita de Ibitipoca,MG,-21.5625,-43.914722
Montanhas de Minas,Timóteo,MG,-19.5771395,-42.6436108
Montanhas de Minas,Aimorés,MG,-19.4917754,-41.0615603
Montanhas de Minas,Confins,MG,-19.6278749,-43.9912311
Montanhas de Minas,Dores do Turvo,MG,-20.975278,-43.188889
Montanhas de Minas,Jaboticatubas,MG,-19.521667,-43.745277
Montanhas de Minas,Ouro Preto,MG,-20.39609385,-43.702299520217224
Montanhas de Minas,São Domingos do Prata,MG,-19.8671078,-42.9658318
Montanhas de Minas,Antônio Dias,MG,-19.6525,-42.872778
Montanhas de Minas,Ewbank da Câmara,MG,-21.551389,-43.509722
Montanhas de Minas,Pedra do Anta,MG,-20.5962822,-42.7179792
Montanhas de Minas,Santa Rita do Itueto,MG,-19.3576722,-41.3801488
Montanhas de Minas,Tocantins,MG,-21.1738872,-43.0207206
Montanhas de Minas,Além Paraíba,MG,-21.8760576,-42.6810473
Montanhas de Minas,Congonhas,MG,-20.5015168,-43.8564586
Montanhas de Minas,Engenheiro Caldas,MG,-19.201389,-42.046944
Montanhas de Minas,Jaguaraçu,MG,-19.6471951,-42.7513291
Montanhas de Minas,Periquito,MG,-19.1559319,-42.2412259
Montanhas de Minas,São Geraldo,MG,-20.9221894,-42.8343489
Montanhas de Minas,Antônio Prado de Minas,MG,-21.0171988,-42.1101106
Montanhas de Minas,Fernandes Tourinho,MG,-19.152778,-42.083056
Montanhas de Minas,Pedro Teixeira,MG,-21.7056637,-43.7492357
Montanhas de Minas,Santana de Cataguases,MG,-21.2871462,-42.5569749
Montanhas de Minas,Tumiritinga,MG,-18.976946,-41.645851
Montanhas de Minas,Alfredo Vasconcelos,MG,-21.145833,-43.776389
Montanhas de Minas,Conselheiro Lafaiete,MG,-20.6596107,-43.785743
Montanhas de Minas,Estrela Dalva,MG,-21.741666,-42.460833
Montanhas de Minas,Mar de Espanha,MG,-21.866945,-43.01
Montanhas de Minas,Piau,MG,-21.5074738,-43.320587
Montanhas de Minas,São Gonçalo do Rio Abaixo,MG,-19.8252042,-43.362126
Montanhas de Minas,Aracitaba,MG,-21.3425,-43.378611
Montanhas de Minas,Ferros,MG,-19.234984,-43.019542
Montanhas de Minas,Pequeri,MG,-21.8369971,-43.1207799
Montanhas de Minas,Santana do Deserto,MG,-20.198951,-42.8311283
Montanhas de Minas,Ubá,MG,-21.12,-42.942777
Montanhas de Minas,Belo Oriente,MG,-19.2232523,-42.4807033
Montanhas de Minas,Conselheiro Pena,MG,-19.1720883,-41.471995
Montanhas de Minas,Guarani,MG,-21.35876,-43.0481021
Montanhas de Minas,Mariana,MG,-20.3781468,-43.4174862
Montanhas de Minas,Piedade de Ponte Nova,MG,-20.2452955,-42.7343995
Montanhas de Minas,São João do Oriente,MG,-19.3408771,-42.1550791
Montanhas de Minas,Argirita,MG,-21.612761,-42.8371922
Montanhas de Minas,Goiabeira,MG,-18.9804026,-41.224571
Montanhas de Minas,Rio Doce,MG,-20.2447972,-42.8970432
Montanhas de Minas,Santana do Paraíso,MG,-19.3652914,-42.5494833
Montanhas de Minas,Visconde do Rio Branco,MG,-21.01,-42.840833
Montanhas de Minas,Bias Fortes,MG,-21.605833,-43.756944
Montanhas de Minas,Coronel Fabriciano,MG,-19.5200067,-42.6282686
Montanhas de Minas,Guarará,MG,-21.731945,-43.037777
Montanhas de Minas,Maripá de Minas,MG,-21.6975,-42.959167
Montanhas de Minas,Pingo-d`Água,MG,-19.7284768,-42.4098217
Montanhas de Minas,São João Nepomuceno,MG,-21.5359158,-43.0151428
Montanhas de Minas,Astolfo Dutra,MG,-21.3132636,-42.8624102
Montanhas de Minas,Goianá,MG,-21.5375,-43.2014
Montanhas de Minas,Rio Espera,MG,-20.9060615,-43.3764832
Montanhas de Minas,Santana do Riacho,MG,-19.168611,-43.714444
Montanhas de Minas,Volta Grande,MG,-21.770834,-42.539166
Montanhas de Minas,Bicas,MG,-21.7213723,-43.0604327
Montanhas de Minas,Coronel Pacheco,MG,-21.5878865,-43.2615975
Montanhas de Minas,Guidoval,MG,-21.1514477,-42.7997151
Montanhas de Minas,Marliéria,MG,-19.711867,-42.7343059
Montanhas de Minas,Piranga,MG,-20.685,-43.3
Montanhas de Minas,São José da Lapa,MG,-19.6988548,-43.9583194
Montanhas de Minas,Baldim,MG,-19.2913568,-43.9558262
Montanhas de Minas,Guaraciaba,MG,-20.5718037,-43.0057078
Montanhas de Minas,Rio Novo,MG,-21.4753189,-43.1250813
Montanhas de Minas,Santana dos Montes,MG,-20.7875735,-43.6910376
Montanhas de Minas,Bom Jesus do Amparo,MG,-19.7045132,-43.4752911
Montanhas de Minas,Córrego Novo,MG,-19.832223,-42.395833
Montanhas de Minas,Guiricema,MG,-21.0086064,-42.7190891
Montanhas de Minas,Matias Barbosa,MG,-21.8691643,-43.3180624
Montanhas de Minas,Pirapetinga,MG,-21.656903,-42.345955
Montanhas de Minas,São José do Goiabal,MG,-19.925098,-42.7083162
Montanhas de Minas,Barão de Cocais,MG,-19.9452437,-43.4870298
Montanhas de Minas,Jequitibá,MG,-19.2361583,-44.03063
Montanhas de Minas,Rio Piracicaba,MG,-19.982333,-43.2322858
Montanhas de Minas,Santo Antônio do Aventureiro,MG,-21.7579052,-42.815566
Montanhas de Minas,Bom Jesus do Galho,MG,-19.8283191,-42.3162256
Montanhas de Minas,Cristiano Otoni,MG,-20.8324096,-43.8053057
Montanhas de Minas,Iapu,MG,-19.436389,-42.217223
Montanhas de Minas,Mercês,MG,-21.1947265,-43.3407272
Montanhas de Minas,Piraúba,MG,-21.276945,-43.025834
Montanhas de Minas,São Pedro dos Ferros,MG,-20.1706687,-42.522901
Montanhas de Minas,Barão de Monte Alto,MG,-21.244722,-42.2375
Montanhas de Minas,Joanésia,MG,-19.1756282,-42.6815534
Montanhas de Minas,Rio Pomba,MG,-21.275,-43.178889
Montanhas de Minas,Santo Antônio do Grama,MG,-20.314444,-42.608611
Montanhas de Minas,Brás Pires,MG,-20.8483109,-43.2430524
Montanhas de Minas,Cuparaque,MG,-18.9697,-41.0986
Montanhas de Minas,Ibertioga,MG,-21.431111,-43.966111
Montanhas de Minas,Mesquita,MG,-19.221667,-42.607222
Montanhas de Minas,Pocrane,MG,-19.6192747,-41.6365314
Montanhas de Minas,São Sebastião do Rio Preto,MG,-19.2923414,-43.1758535
Montanhas de Minas,Barbacena,MG,-21.2254524,-43.7735087
Montanhas de Minas,João Monlevade,MG,-19.809444,-43.173334
Montanhas de Minas,Rio Preto,MG,-16.535859,-46.696753
Montanhas de Minas,Santo Antônio do Rio Abaixo,MG,-19.2280364,-43.2532149
Montanhas de Minas,Braúnas,MG,-19.055556,-42.716111
Montanhas de Minas,Descoberto,MG,-21.459444,-42.967223
Montanhas de Minas,Ipaba,MG,-19.411389,-42.42
Montanhas de Minas,Moeda,MG,-20.333056,-44.0525
Montanhas de Minas,Ponte Nova,MG,-20.4164353,-42.90878
Montanhas de Minas,Sem-Peixe,MG,-20.1015407,-42.8408301
Montanhas de Minas,Barra Longa,MG,-20.2833541,-43.0423516
Montanhas de Minas,Juiz de Fora,MG,-21.7609533,-43.3501129
Montanhas de Minas,Rochedo de Minas,MG,-21.6295358,-43.0195125
Montanhas de Minas,Santos Dumont,MG,-21.455867,-43.5522107
Montanhas de Minas,Bugre,MG,-19.4257687,-42.2556
Montanhas de Minas,Desterro do Melo,MG,-21.1460033,-43.518329
Montanhas de Minas,Ipanema,MG,-19.7999954,-41.7138807
Montanhas de Minas,Morro do Pilar,MG,-19.216389,-43.376667
Montanhas de Minas,Presidente Bernardes,MG,-20.7685467,-43.1877237
Montanhas de Minas,Senador Cortes,MG,-21.8013453,-42.945154
Montanhas de Minas,Barroso,MG,-21.187137,-43.9771259
Montanhas de Minas,Lagoa Santa,MG,-19.6357376,-43.8966132
Montanhas de Minas,Rodeiro,MG,-21.200278,-42.865
Montanhas de Minas,Senhora de Oliveira,MG,-20.793889,-43.344166
Montanhas de Minas,Caeté,MG,-19.897777,-43.670278
Montanhas de Minas,Diogo de Vasconcelos,MG,-20.4868723,-43.1984645
Montanhas de Minas,Ipatinga,MG,-19.4777807,-42.5270802
Montanhas de Minas,Naque,MG,-19.2271271,-42.3280185
Montanhas de Minas,Queluzito,MG,-20.739722,-43.884444
Montanhas de Minas,Senador Firmino,MG,-20.9169703,-43.1001236
Montanhas de Minas,Bela Vista de Minas,MG,-19.8289721,-43.0973688
Montanhas de Minas,Lamim,MG,-20.7905386,-43.4733218
Montanhas de Minas,Sabará,MG,-19.8900372,-43.8107916
Montanhas de Minas,Senhora dos Remédios,MG,-21.028056,-43.582778
Montanhas de Minas,Capela Nova,MG,-20.9236773,-43.6179487
Montanhas de Minas,Dionísio,MG,-19.841944,-42.776945
Montanhas de Minas,Itabira,MG,-19.6186264,-43.2267011
Montanhas de Minas,Nova Era,MG,-20.7426124,-42.8807584
Montanhas de Minas,Raposos,MG,-19.967223,-43.804167
Montanhas de Minas,Urucânia,MG,-20.350833,-42.739444
Montanhas de Minas,Belmiro Braga,MG,-21.9486291,-43.413564
Montanhas de Minas,Laranjal,MG,-21.365278,-42.477778
Montanhas de Minas,Santa Bárbara,MG,-19.959444,-43.415278
Montanhas de Minas,Silveirânia,MG,-21.158611,-43.215556
Montanhas de Minas,Capitão Andrade,MG,-19.0675,-41.859722
Montanhas de Minas,Divinésia,MG,-20.990277,-43.003889
Montanhas de Minas,Itabirito,MG,-20.2519724,-43.8029171
Montanhas de Minas,Nova Lima,MG,-19.9854089,-43.8470691
Montanhas de Minas,Recreio,MG,-21.5248205,-42.4689256
Montanhas de Minas,Vespasiano,MG,-19.6940958,-43.9186521
Montanhas de Minas,Belo Horizonte,MG,-19.9227318,-43.9450948
Montanhas de Minas,Leopoldina,MG,-21.5314282,-42.6403534
Montanhas de Minas,Santa Bárbara do Monte Verde,MG,-21.9578146,-43.7024953
Montanhas de Minas,Simão Pereira,MG,-21.963611,-43.311667
Montanhas de Minas,Caranaíba,MG,-20.8736914,-43.7379458
Montanhas de Minas,Dom Cavati,MG,-19.3744152,-42.1067301
Montanhas de Minas,Itamarati de Minas,MG,-21.415833,-42.817778
Montanhas de Minas,Nova União,MG,-19.6901893,-43.580107
Montanhas de Minas,Resplendor,MG,-19.3254413,-41.2554622
Montanhas de Minas,Alto Rio Doce,MG,-21.0239537,-43.4133507
Montanhas de Minas,Catas Altas,MG,-20.0748989,-43.4078304
Montanhas de Minas,Lima Duarte,MG,-21.842777,-43.792777
Montanhas de Minas,Santa Bárbara do Tugúrio,MG,-21.245833,-43.559444
Montanhas de Minas,Sobrália,MG,-19.2345745,-42.0978033
Montanhas de Minas,Carandaí,MG,-20.9523934,-43.8043903
Montanhas de Minas,Dom Silvério,MG,-20.1631352,-42.9666824
Montanhas de Minas,Itambé do Mato Dentro,MG,-19.4144399,-43.3223059
Montanhas de Minas,Olaria,MG,-21.8607194,-43.9370942
Montanhas de Minas,Ressaquinha,MG,-21.063056,-43.762778
Montanhas de Minas,Alvarenga,MG,-19.4175,-41.728334
Montanhas de Minas,Catas Altas da Noruega,MG,-20.690277,-43.4975
Montanhas de Minas,Paiva,MG,-21.289441,-43.4175347
Montanhas de Minas,Santa Cruz do Escalvado,MG,-20.2355745,-42.8142315
Montanhas de Minas,Taparuba,MG,-19.7621023,-41.614796
Montanhas de Minas,Carmésia,MG,-19.0854535,-43.1392003
Montanhas de Minas,Dona Eusébia,MG,-21.316667,-42.810556
Montanhas de Minas,Itanhomi,MG,-19.171111,-41.864167
Montanhas de Minas,Oliveira Fortes,MG,-21.3391156,-43.4577139
Montanhas de Minas,Rio Acima,MG,-20.0875,-43.789166
Montanhas de Minas,Alvinópolis,MG,-20.1105199,-43.0601805
Montanhas de Minas,Chácara,MG,-21.6727567,-43.2206851
Montanhas de Minas,Palma,MG,-21.3753167,-42.3175405
Montanhas de Minas,Santa Luzia,MG,-19.7702097,-43.8505291
Montanhas de Minas,Taquaraçu de Minas,MG,-19.669445,-43.687777
Norte e Noroeste de Minas,Água Comprida,MG,-20.0574733,-48.1093074
Norte e Noroeste de Minas,Comendador Gomes,MG,-19.671348549999998,-49.07179827924165
Norte e Noroeste de Minas,Centralina,MG,-18.5843349,-49.1954739
Norte e Noroeste de Minas,Campo Florido,MG,-19.7142494,-48.65044028846154
Norte e Noroeste de Minas,Conceição das Alagoas,MG,-19.9194009,-48.3803414
Norte e Noroeste de Minas,Delta,MG,-19.9769,-47.7711
Norte e Noroeste de Minas,Dores do Indaiá,MG,-19.4636451,-45.60166
Norte e Noroeste de Minas,Lagoa da Prata,MG,-20.022778,-45.5440462
Norte e Noroeste de Minas,Lagoa Grande,MG,-18.6002698,-46.5200751
Norte e Noroeste de Minas,Prata,MG,-19.307222,-48.923889
Norte e Noroeste de Minas,São Francisco de Sales,MG,-19.863056,-49.773889
Norte e Noroeste de Minas,Abaeté,MG,-19.1566833,-45.4481213
Norte e Noroeste de Minas,Capinópolis,MG,-18.682778,-49.569723
Norte e Noroeste de Minas,Cedro do Abaeté,MG,-19.148333,-45.711389
Norte e Noroeste de Minas,Brasilândia de Minas,MG,-17.0096469,-46.0087183
Norte e Noroeste de Minas,Frutal,MG,-20.0220064,-48.9280076
Norte e Noroeste de Minas,Estrela do Indaiá,MG,-19.5225,-45.7875
Norte e Noroeste de Minas,Itapagipe,MG,-19.9033884,-49.3666934
Norte e Noroeste de Minas,Luz,MG,-19.7871171,-45.6846736
Norte e Noroeste de Minas,Planura,MG,-20.1368583,-48.7066819
Norte e Noroeste de Minas,Quartel Geral,MG,-19.2730674,-45.5570007
Cerrado Mineiro (Denominação de Origem),Abadia dos Dourados,MG,-18.3735,-47.48550892857143
Cerrado Mineiro (Denominação de Origem),Buritis,MG,-15.621389,-46.423889
Cerrado Mineiro (Denominação de Origem),Cascalho Rico,MG,-18.579344,-47.875774
Cerrado Mineiro (Denominação de Origem),Douradoquara,MG,-18.44383885,-47.60866756600204
Cerrado Mineiro (Denominação de Origem),Ibiá,MG,-19.4771843,-46.5386956
Cerrado Mineiro (Denominação de Origem),Lagoa Formosa,MG,-18.7741896,-46.4082511
Cerrado Mineiro (Denominação de Origem),Medeiros,MG,-19.9954552,-46.2210801
Cerrado Mineiro (Denominação de Origem),Patos de Minas,MG,-18.6041453,-46.5096698
Cerrado Mineiro (Denominação de Origem),Sacramento,MG,-19.8652854,-47.4402746
Cerrado Mineiro (Denominação de Origem),Serra do Salitre,MG,-19.1101839,-46.6809858
Cerrado Mineiro (Denominação de Origem),Uberlândia,MG,-18.9188041,-48.2767837
Cerrado Mineiro (Denominação de Origem),Araguari,MG,-18.6511256,-48.1933764
Cerrado Mineiro (Denominação de Origem),Buritizeiro,MG,-17.3667765,-44.9647781
